gene	pathway
5578	hsa05161:K02677:[EC:2.7.11.13]
5578	hsa05163:K02677:[EC:2.7.11.13]
5578	hsa05164:K02677:[EC:2.7.11.13]
5578	hsa05170:K02677:[EC:2.7.11.13]
5578	hsa05200:K02677:[EC:2.7.11.13]
5578	hsa05205:K02677:[EC:2.7.11.13]
5578	hsa05206:K02677:[EC:2.7.11.13]
5578	hsa05214:K02677:[EC:2.7.11.13]
5578	hsa05223:K02677:[EC:2.7.11.13]
5578	hsa05225:K02677:[EC:2.7.11.13]
5578	hsa05231:K02677:[EC:2.7.11.13]
55790	hsa00532:K00746:[EC:2.4.1.174 2.4.1.175]
55799	hsa04010:K04860:
55799	hsa04260:K04860:
55799	hsa04261:K04860:
55799	hsa04921:K04860:
55799	hsa05410:K04860:
55799	hsa05412:K04860:
55799	hsa05414:K04860:
5579	hsa01521:K19662:[EC:2.7.11.13]
5579	hsa04010:K19662:[EC:2.7.11.13]
5579	hsa04012:K19662:[EC:2.7.11.13]
5579	hsa04014:K19662:[EC:2.7.11.13]
5579	hsa04015:K19662:[EC:2.7.11.13]
5579	hsa04020:K19662:[EC:2.7.11.13]
5579	hsa04062:K19662:[EC:2.7.11.13]
5579	hsa04064:K19662:[EC:2.7.11.13]
5579	hsa04066:K19662:[EC:2.7.11.13]
5579	hsa04070:K19662:[EC:2.7.11.13]
5579	hsa04071:K19662:[EC:2.7.11.13]
5579	hsa04150:K19662:[EC:2.7.11.13]
5579	hsa04270:K19662:[EC:2.7.11.13]
5579	hsa04310:K19662:[EC:2.7.11.13]
5579	hsa04370:K19662:[EC:2.7.11.13]
5579	hsa04510:K19662:[EC:2.7.11.13]
5579	hsa04540:K19662:[EC:2.7.11.13]
5579	hsa04650:K19662:[EC:2.7.11.13]
5579	hsa04662:K19662:[EC:2.7.11.13]
5579	hsa04666:K19662:[EC:2.7.11.13]
5579	hsa04670:K19662:[EC:2.7.11.13]
5579	hsa04713:K19662:[EC:2.7.11.13]
5579	hsa04720:K19662:[EC:2.7.11.13]
5579	hsa04723:K19662:[EC:2.7.11.13]
5579	hsa04724:K19662:[EC:2.7.11.13]
5579	hsa04725:K19662:[EC:2.7.11.13]
5579	hsa04726:K19662:[EC:2.7.11.13]
5579	hsa04727:K19662:[EC:2.7.11.13]
5579	hsa04728:K19662:[EC:2.7.11.13]
5579	hsa04730:K19662:[EC:2.7.11.13]
5579	hsa04750:K19662:[EC:2.7.11.13]
5579	hsa04911:K19662:[EC:2.7.11.13]
5579	hsa04912:K19662:[EC:2.7.11.13]
5579	hsa04916:K19662:[EC:2.7.11.13]
5579	hsa04918:K19662:[EC:2.7.11.13]
5579	hsa04919:K19662:[EC:2.7.11.13]
5579	hsa04921:K19662:[EC:2.7.11.13]
5579	hsa04925:K19662:[EC:2.7.11.13]
5579	hsa04928:K19662:[EC:2.7.11.13]
5579	hsa04931:K19662:[EC:2.7.11.13]
5579	hsa04933:K19662:[EC:2.7.11.13]
5579	hsa04960:K19662:[EC:2.7.11.13]
5579	hsa04961:K19662:[EC:2.7.11.13]
5579	hsa04970:K19662:[EC:2.7.11.13]
5579	hsa04971:K19662:[EC:2.7.11.13]
5579	hsa04972:K19662:[EC:2.7.11.13]
5579	hsa04973:K19662:[EC:2.7.11.13]
5579	hsa05031:K19662:[EC:2.7.11.13]
5579	hsa05032:K19662:[EC:2.7.11.13]
5579	hsa05140:K19662:[EC:2.7.11.13]
5579	hsa05143:K19662:[EC:2.7.11.13]
5579	hsa05146:K19662:[EC:2.7.11.13]
5579	hsa05161:K19662:[EC:2.7.11.13]
5579	hsa05163:K19662:[EC:2.7.11.13]
5579	hsa05164:K19662:[EC:2.7.11.13]
5579	hsa05170:K19662:[EC:2.7.11.13]
5579	hsa05200:K19662:[EC:2.7.11.13]
5579	hsa05205:K19662:[EC:2.7.11.13]
5579	hsa05206:K19662:[EC:2.7.11.13]
5579	hsa05214:K19662:[EC:2.7.11.13]
5579	hsa05223:K19662:[EC:2.7.11.13]
5579	hsa05225:K19662:[EC:2.7.11.13]
5579	hsa05231:K19662:[EC:2.7.11.13]
55801	hsa04060:K05446:
55802	hsa03018:K12610:[EC:3.-.-.-]
55808	hsa00512:K03479:[EC:2.4.99.3]
5580	hsa04062:K06068:[EC:2.7.11.13]
5580	hsa04140:K06068:[EC:2.7.11.13]
5580	hsa04270:K06068:[EC:2.7.11.13]
5580	hsa04621:K06068:[EC:2.7.11.13]
5580	hsa04625:K06068:[EC:2.7.11.13]
5580	hsa04666:K06068:[EC:2.7.11.13]
5580	hsa04722:K06068:[EC:2.7.11.13]
5580	hsa04750:K06068:[EC:2.7.11.13]
5580	hsa04912:K06068:[EC:2.7.11.13]
5580	hsa04915:K06068:[EC:2.7.11.13]
5580	hsa04930:K06068:[EC:2.7.11.13]
5580	hsa04931:K06068:[EC:2.7.11.13]
5580	hsa04933:K06068:[EC:2.7.11.13]
55811	hsa00230:K11265:[EC:4.6.1.1]
55811	hsa04024:K11265:[EC:4.6.1.1]
55811	hsa04371:K11265:[EC:4.6.1.1]
55811	hsa04713:K11265:[EC:4.6.1.1]
55811	hsa04714:K11265:[EC:4.6.1.1]
55813	hsa03008:K14557:
55818	hsa04714:K15601:[EC:1.14.11.-]
5581	hsa04022:K18050:[EC:2.7.11.13]
5581	hsa04071:K18050:[EC:2.7.11.13]
5581	hsa04270:K18050:[EC:2.7.11.13]
5581	hsa04371:K18050:[EC:2.7.11.13]
5581	hsa04530:K18050:[EC:2.7.11.13]
5581	hsa04666:K18050:[EC:2.7.11.13]
5581	hsa04750:K18050:[EC:2.7.11.13]
5581	hsa04925:K18050:[EC:2.7.11.13]
5581	hsa04930:K18050:[EC:2.7.11.13]
5581	hsa04931:K18050:[EC:2.7.11.13]
5581	hsa04933:K18050:[EC:2.7.11.13]
5581	hsa05206:K18050:[EC:2.7.11.13]
55821	hsa00230:K01477:[EC:3.5.3.4]
55825	hsa01040:K07753:[EC:1.3.1.38]
55825	hsa04146:K07753:[EC:1.3.1.38]
55829	hsa04141:K14025:
5582	hsa01521:K19663:[EC:2.7.11.13]
5582	hsa04010:K19663:[EC:2.7.11.13]
5582	hsa04012:K19663:[EC:2.7.11.13]
5582	hsa04014:K19663:[EC:2.7.11.13]
5582	hsa04015:K19663:[EC:2.7.11.13]
5582	hsa04020:K19663:[EC:2.7.11.13]
5582	hsa04066:K19663:[EC:2.7.11.13]
5582	hsa04070:K19663:[EC:2.7.11.13]
5582	hsa04071:K19663:[EC:2.7.11.13]
5582	hsa04150:K19663:[EC:2.7.11.13]
5582	hsa04270:K19663:[EC:2.7.11.13]
5582	hsa04310:K19663:[EC:2.7.11.13]
5582	hsa04370:K19663:[EC:2.7.11.13]
5582	hsa04510:K19663:[EC:2.7.11.13]
5582	hsa04540:K19663:[EC:2.7.11.13]
5582	hsa04650:K19663:[EC:2.7.11.13]
5582	hsa04666:K19663:[EC:2.7.11.13]
5582	hsa04670:K19663:[EC:2.7.11.13]
5582	hsa04713:K19663:[EC:2.7.11.13]
5582	hsa04720:K19663:[EC:2.7.11.13]
5582	hsa04723:K19663:[EC:2.7.11.13]
5582	hsa04724:K19663:[EC:2.7.11.13]
5582	hsa04725:K19663:[EC:2.7.11.13]
5582	hsa04726:K19663:[EC:2.7.11.13]
5582	hsa04727:K19663:[EC:2.7.11.13]
5582	hsa04728:K19663:[EC:2.7.11.13]
5582	hsa04730:K19663:[EC:2.7.11.13]
5582	hsa04750:K19663:[EC:2.7.11.13]
5582	hsa04911:K19663:[EC:2.7.11.13]
5582	hsa04916:K19663:[EC:2.7.11.13]
5582	hsa04918:K19663:[EC:2.7.11.13]
5582	hsa04919:K19663:[EC:2.7.11.13]
5582	hsa04921:K19663:[EC:2.7.11.13]
5582	hsa04925:K19663:[EC:2.7.11.13]
5582	hsa04928:K19663:[EC:2.7.11.13]
5582	hsa04960:K19663:[EC:2.7.11.13]
5582	hsa04961:K19663:[EC:2.7.11.13]
5582	hsa04970:K19663:[EC:2.7.11.13]
5582	hsa04971:K19663:[EC:2.7.11.13]
5582	hsa04972:K19663:[EC:2.7.11.13]
5582	hsa05031:K19663:[EC:2.7.11.13]
5582	hsa05032:K19663:[EC:2.7.11.13]
5582	hsa05143:K19663:[EC:2.7.11.13]
5582	hsa05146:K19663:[EC:2.7.11.13]
5582	hsa05161:K19663:[EC:2.7.11.13]
5582	hsa05163:K19663:[EC:2.7.11.13]
5582	hsa05170:K19663:[EC:2.7.11.13]
5582	hsa05200:K19663:[EC:2.7.11.13]
5582	hsa05205:K19663:[EC:2.7.11.13]
5582	hsa05206:K19663:[EC:2.7.11.13]
5582	hsa05214:K19663:[EC:2.7.11.13]
5582	hsa05223:K19663:[EC:2.7.11.13]
5582	hsa05225:K19663:[EC:2.7.11.13]
5582	hsa05231:K19663:[EC:2.7.11.13]
5583	hsa04270:K18051:[EC:2.7.11.13]
5583	hsa04750:K18051:[EC:2.7.11.13]
55844	hsa03015:K04354:
55844	hsa04071:K04354:
55844	hsa04151:K04354:
55844	hsa04152:K04354:
55844	hsa04261:K04354:
55844	hsa04390:K04354:
55844	hsa04530:K04354:
55844	hsa04728:K04354:
55844	hsa05142:K04354:
55844	hsa05160:K04354:
55844	hsa05165:K04354:
55845	hsa04810:K05752:
5584	hsa04015:K06069:[EC:2.7.11.13]
5584	hsa04144:K06069:[EC:2.7.11.13]
5584	hsa04390:K06069:[EC:2.7.11.13]
5584	hsa04530:K06069:[EC:2.7.11.13]
5584	hsa04611:K06069:[EC:2.7.11.13]
5584	hsa04910:K06069:[EC:2.7.11.13]
5584	hsa05165:K06069:[EC:2.7.11.13]
55850	hsa04130:K08507:
55851	hsa04330:K06170:
55851	hsa05010:K06170:
5585	hsa04151:K06071:[EC:2.7.11.13]
5585	hsa05132:K06071:[EC:2.7.11.13]
55862	hsa00640:K18426:[EC:4.1.1.94 4.1.1.41]
55869	hsa05034:K11405:[EC:3.5.1.98]
55869	hsa05165:K11405:[EC:3.5.1.98]
55869	hsa05203:K11405:[EC:3.5.1.98]
5586	hsa04151:K06071:[EC:2.7.11.13]
5586	hsa05132:K06071:[EC:2.7.11.13]
55870	hsa00310:K06101:[EC:2.1.1.43]
55879	hsa04080:K05192:
55879	hsa04723:K05192:
55879	hsa04727:K05192:
55879	hsa05032:K05192:
55879	hsa05033:K05192:
5587	hsa04015:K06070:[EC:2.7.11.13]
5587	hsa04925:K06070:[EC:2.7.11.13]
5588	hsa04064:K18052:[EC:2.7.11.13]
5588	hsa04140:K18052:[EC:2.7.11.13]
5588	hsa04270:K18052:[EC:2.7.11.13]
5588	hsa04658:K18052:[EC:2.7.11.13]
5588	hsa04659:K18052:[EC:2.7.11.13]
5588	hsa04660:K18052:[EC:2.7.11.13]
5588	hsa04750:K18052:[EC:2.7.11.13]
5588	hsa04920:K18052:[EC:2.7.11.13]
5588	hsa04931:K18052:[EC:2.7.11.13]
5588	hsa05162:K18052:[EC:2.7.11.13]
5589	hsa04141:K08288:
558	hsa01521:K05115:[EC:2.7.10.1]
55902	hsa00010:K01895:[EC:6.2.1.1]
55902	hsa00620:K01895:[EC:6.2.1.1]
55902	hsa00630:K01895:[EC:6.2.1.1]
55902	hsa00640:K01895:[EC:6.2.1.1]
55904	hsa00310:K09189:[EC:2.1.1.43]
55907	hsa00520:K21749:[EC:2.7.7.43 2.7.7.92]
55908	hsa04979:K22289:
5590	hsa04015:K18952:[EC:2.7.11.13]
5590	hsa04062:K18952:[EC:2.7.11.13]
5590	hsa04071:K18952:[EC:2.7.11.13]
5590	hsa04144:K18952:[EC:2.7.11.13]
5590	hsa04360:K18952:[EC:2.7.11.13]
5590	hsa04390:K18952:[EC:2.7.11.13]
5590	hsa04530:K18952:[EC:2.7.11.13]
5590	hsa04611:K18952:[EC:2.7.11.13]
5590	hsa04910:K18952:[EC:2.7.11.13]
5590	hsa04926:K18952:[EC:2.7.11.13]
5590	hsa04930:K18952:[EC:2.7.11.13]
5590	hsa04931:K18952:[EC:2.7.11.13]
5590	hsa04933:K18952:[EC:2.7.11.13]
5590	hsa05165:K18952:[EC:2.7.11.13]
5590	hsa05418:K18952:[EC:2.7.11.13]
55914	hsa04621:K12796:
55916	hsa03008:K14285:
55916	hsa03013:K14285:
55916	hsa03015:K14285:
55916	hsa05164:K14285:
5591	hsa03450:K06642:[EC:2.7.11.1]
5591	hsa04110:K06642:[EC:2.7.11.1]
5592	hsa04022:K07376:[EC:2.7.11.12]
5592	hsa04270:K07376:[EC:2.7.11.12]
5592	hsa04540:K07376:[EC:2.7.11.12]
5592	hsa04611:K07376:[EC:2.7.11.12]
5592	hsa04713:K07376:[EC:2.7.11.12]
5592	hsa04714:K07376:[EC:2.7.11.12]
5592	hsa04730:K07376:[EC:2.7.11.12]
5592	hsa04740:K07376:[EC:2.7.11.12]
5592	hsa04923:K07376:[EC:2.7.11.12]
5592	hsa04970:K07376:[EC:2.7.11.12]
5593	hsa04022:K19477:[EC:2.7.11.12]
5593	hsa04540:K19477:[EC:2.7.11.12]
5593	hsa04611:K19477:[EC:2.7.11.12]
5593	hsa04713:K19477:[EC:2.7.11.12]
5593	hsa04714:K19477:[EC:2.7.11.12]
5593	hsa04730:K19477:[EC:2.7.11.12]
5593	hsa04740:K19477:[EC:2.7.11.12]
5593	hsa04923:K19477:[EC:2.7.11.12]
5593	hsa04924:K19477:[EC:2.7.11.12]
5593	hsa04970:K19477:[EC:2.7.11.12]
5594	hsa01521:K04371:[EC:2.7.11.24]
5594	hsa01522:K04371:[EC:2.7.11.24]
5594	hsa01524:K04371:[EC:2.7.11.24]
5594	hsa04010:K04371:[EC:2.7.11.24]
5594	hsa04012:K04371:[EC:2.7.11.24]
5594	hsa04014:K04371:[EC:2.7.11.24]
5594	hsa04015:K04371:[EC:2.7.11.24]
5594	hsa04022:K04371:[EC:2.7.11.24]
5594	hsa04024:K04371:[EC:2.7.11.24]
5594	hsa04062:K04371:[EC:2.7.11.24]
5594	hsa04066:K04371:[EC:2.7.11.24]
5594	hsa04068:K04371:[EC:2.7.11.24]
5594	hsa04071:K04371:[EC:2.7.11.24]
5594	hsa04072:K04371:[EC:2.7.11.24]
5594	hsa04114:K04371:[EC:2.7.11.24]
5594	hsa04140:K04371:[EC:2.7.11.24]
5594	hsa04150:K04371:[EC:2.7.11.24]
5594	hsa04151:K04371:[EC:2.7.11.24]
5594	hsa04210:K04371:[EC:2.7.11.24]
5594	hsa04218:K04371:[EC:2.7.11.24]
5594	hsa04261:K04371:[EC:2.7.11.24]
5594	hsa04270:K04371:[EC:2.7.11.24]
5594	hsa04350:K04371:[EC:2.7.11.24]
5594	hsa04360:K04371:[EC:2.7.11.24]
5594	hsa04370:K04371:[EC:2.7.11.24]
5594	hsa04371:K04371:[EC:2.7.11.24]
5594	hsa04380:K04371:[EC:2.7.11.24]
5594	hsa04510:K04371:[EC:2.7.11.24]
5594	hsa04520:K04371:[EC:2.7.11.24]
5594	hsa04540:K04371:[EC:2.7.11.24]
5594	hsa04550:K04371:[EC:2.7.11.24]
5594	hsa04611:K04371:[EC:2.7.11.24]
5594	hsa04620:K04371:[EC:2.7.11.24]
5594	hsa04621:K04371:[EC:2.7.11.24]
5594	hsa04625:K04371:[EC:2.7.11.24]
5594	hsa04650:K04371:[EC:2.7.11.24]
5594	hsa04657:K04371:[EC:2.7.11.24]
5594	hsa04658:K04371:[EC:2.7.11.24]
5594	hsa04659:K04371:[EC:2.7.11.24]
5594	hsa04660:K04371:[EC:2.7.11.24]
5594	hsa04662:K04371:[EC:2.7.11.24]
5594	hsa04664:K04371:[EC:2.7.11.24]
5594	hsa04666:K04371:[EC:2.7.11.24]
5594	hsa04668:K04371:[EC:2.7.11.24]
5594	hsa04713:K04371:[EC:2.7.11.24]
5594	hsa04720:K04371:[EC:2.7.11.24]
5594	hsa04722:K04371:[EC:2.7.11.24]
5594	hsa04723:K04371:[EC:2.7.11.24]
5594	hsa04724:K04371:[EC:2.7.11.24]
5594	hsa04725:K04371:[EC:2.7.11.24]
5594	hsa04726:K04371:[EC:2.7.11.24]
5594	hsa04730:K04371:[EC:2.7.11.24]
5594	hsa04810:K04371:[EC:2.7.11.24]
5594	hsa04910:K04371:[EC:2.7.11.24]
5594	hsa04912:K04371:[EC:2.7.11.24]
5594	hsa04914:K04371:[EC:2.7.11.24]
5594	hsa04915:K04371:[EC:2.7.11.24]
5594	hsa04916:K04371:[EC:2.7.11.24]
5594	hsa04917:K04371:[EC:2.7.11.24]
5594	hsa04919:K04371:[EC:2.7.11.24]
5594	hsa04921:K04371:[EC:2.7.11.24]
5594	hsa04926:K04371:[EC:2.7.11.24]
5594	hsa04928:K04371:[EC:2.7.11.24]
5594	hsa04930:K04371:[EC:2.7.11.24]
5594	hsa04933:K04371:[EC:2.7.11.24]
5594	hsa04934:K04371:[EC:2.7.11.24]
5594	hsa04960:K04371:[EC:2.7.11.24]
5594	hsa05010:K04371:[EC:2.7.11.24]
5594	hsa05020:K04371:[EC:2.7.11.24]
5594	hsa05034:K04371:[EC:2.7.11.24]
5594	hsa05131:K04371:[EC:2.7.11.24]
5594	hsa05132:K04371:[EC:2.7.11.24]
5594	hsa05133:K04371:[EC:2.7.11.24]
5594	hsa05140:K04371:[EC:2.7.11.24]
5594	hsa05142:K04371:[EC:2.7.11.24]
5594	hsa05145:K04371:[EC:2.7.11.24]
5594	hsa05152:K04371:[EC:2.7.11.24]
5594	hsa05160:K04371:[EC:2.7.11.24]
5594	hsa05161:K04371:[EC:2.7.11.24]
5594	hsa05163:K04371:[EC:2.7.11.24]
5594	hsa05164:K04371:[EC:2.7.11.24]
5594	hsa05165:K04371:[EC:2.7.11.24]
5594	hsa05167:K04371:[EC:2.7.11.24]
5594	hsa05170:K04371:[EC:2.7.11.24]
5594	hsa05200:K04371:[EC:2.7.11.24]
5594	hsa05203:K04371:[EC:2.7.11.24]
5594	hsa05205:K04371:[EC:2.7.11.24]
5594	hsa05206:K04371:[EC:2.7.11.24]
5594	hsa05210:K04371:[EC:2.7.11.24]
5594	hsa05211:K04371:[EC:2.7.11.24]
5594	hsa05212:K04371:[EC:2.7.11.24]
5594	hsa05213:K04371:[EC:2.7.11.24]
5594	hsa05214:K04371:[EC:2.7.11.24]
5594	hsa05215:K04371:[EC:2.7.11.24]
5594	hsa05216:K04371:[EC:2.7.11.24]
5594	hsa05218:K04371:[EC:2.7.11.24]
5594	hsa05219:K04371:[EC:2.7.11.24]
5594	hsa05220:K04371:[EC:2.7.11.24]
5594	hsa05221:K04371:[EC:2.7.11.24]
5594	hsa05223:K04371:[EC:2.7.11.24]
5594	hsa05224:K04371:[EC:2.7.11.24]
5594	hsa05225:K04371:[EC:2.7.11.24]
5594	hsa05226:K04371:[EC:2.7.11.24]
5594	hsa05230:K04371:[EC:2.7.11.24]
5594	hsa05231:K04371:[EC:2.7.11.24]
55957	hsa04218:K21774:
55958	hsa04120:K10447:
5595	hsa01521:K04371:[EC:2.7.11.24]
5595	hsa01522:K04371:[EC:2.7.11.24]
5595	hsa01524:K04371:[EC:2.7.11.24]
5595	hsa04010:K04371:[EC:2.7.11.24]
5595	hsa04012:K04371:[EC:2.7.11.24]
5595	hsa04014:K04371:[EC:2.7.11.24]
5595	hsa04015:K04371:[EC:2.7.11.24]
5595	hsa04022:K04371:[EC:2.7.11.24]
5595	hsa04024:K04371:[EC:2.7.11.24]
5595	hsa04062:K04371:[EC:2.7.11.24]
5595	hsa04066:K04371:[EC:2.7.11.24]
5595	hsa04068:K04371:[EC:2.7.11.24]
5595	hsa04071:K04371:[EC:2.7.11.24]
5595	hsa04072:K04371:[EC:2.7.11.24]
5595	hsa04114:K04371:[EC:2.7.11.24]
5595	hsa04140:K04371:[EC:2.7.11.24]
5595	hsa04150:K04371:[EC:2.7.11.24]
5595	hsa04151:K04371:[EC:2.7.11.24]
5595	hsa04210:K04371:[EC:2.7.11.24]
5595	hsa04218:K04371:[EC:2.7.11.24]
5595	hsa04261:K04371:[EC:2.7.11.24]
5595	hsa04270:K04371:[EC:2.7.11.24]
5595	hsa04350:K04371:[EC:2.7.11.24]
5595	hsa04360:K04371:[EC:2.7.11.24]
5595	hsa04370:K04371:[EC:2.7.11.24]
5595	hsa04371:K04371:[EC:2.7.11.24]
5595	hsa04380:K04371:[EC:2.7.11.24]
5595	hsa04510:K04371:[EC:2.7.11.24]
5595	hsa04520:K04371:[EC:2.7.11.24]
5595	hsa04540:K04371:[EC:2.7.11.24]
5595	hsa04550:K04371:[EC:2.7.11.24]
5595	hsa04611:K04371:[EC:2.7.11.24]
5595	hsa04620:K04371:[EC:2.7.11.24]
5595	hsa04621:K04371:[EC:2.7.11.24]
5595	hsa04625:K04371:[EC:2.7.11.24]
5595	hsa04650:K04371:[EC:2.7.11.24]
5595	hsa04657:K04371:[EC:2.7.11.24]
5595	hsa04658:K04371:[EC:2.7.11.24]
5595	hsa04659:K04371:[EC:2.7.11.24]
5595	hsa04660:K04371:[EC:2.7.11.24]
5595	hsa04662:K04371:[EC:2.7.11.24]
5595	hsa04664:K04371:[EC:2.7.11.24]
5595	hsa04666:K04371:[EC:2.7.11.24]
5595	hsa04668:K04371:[EC:2.7.11.24]
5595	hsa04713:K04371:[EC:2.7.11.24]
5595	hsa04720:K04371:[EC:2.7.11.24]
5595	hsa04722:K04371:[EC:2.7.11.24]
5595	hsa04723:K04371:[EC:2.7.11.24]
5595	hsa04724:K04371:[EC:2.7.11.24]
5595	hsa04725:K04371:[EC:2.7.11.24]
5595	hsa04726:K04371:[EC:2.7.11.24]
5595	hsa04730:K04371:[EC:2.7.11.24]
5595	hsa04810:K04371:[EC:2.7.11.24]
5595	hsa04910:K04371:[EC:2.7.11.24]
5595	hsa04912:K04371:[EC:2.7.11.24]
5595	hsa04914:K04371:[EC:2.7.11.24]
5595	hsa04915:K04371:[EC:2.7.11.24]
5595	hsa04916:K04371:[EC:2.7.11.24]
5595	hsa04917:K04371:[EC:2.7.11.24]
5595	hsa04919:K04371:[EC:2.7.11.24]
5595	hsa04921:K04371:[EC:2.7.11.24]
5595	hsa04926:K04371:[EC:2.7.11.24]
5595	hsa04928:K04371:[EC:2.7.11.24]
5595	hsa04930:K04371:[EC:2.7.11.24]
5595	hsa04933:K04371:[EC:2.7.11.24]
5595	hsa04934:K04371:[EC:2.7.11.24]
5595	hsa04960:K04371:[EC:2.7.11.24]
5595	hsa05010:K04371:[EC:2.7.11.24]
5595	hsa05020:K04371:[EC:2.7.11.24]
5595	hsa05034:K04371:[EC:2.7.11.24]
5595	hsa05131:K04371:[EC:2.7.11.24]
5595	hsa05132:K04371:[EC:2.7.11.24]
5595	hsa05133:K04371:[EC:2.7.11.24]
5595	hsa05140:K04371:[EC:2.7.11.24]
5595	hsa05142:K04371:[EC:2.7.11.24]
5595	hsa05145:K04371:[EC:2.7.11.24]
5595	hsa05152:K04371:[EC:2.7.11.24]
5595	hsa05160:K04371:[EC:2.7.11.24]
5595	hsa05161:K04371:[EC:2.7.11.24]
5595	hsa05163:K04371:[EC:2.7.11.24]
5595	hsa05164:K04371:[EC:2.7.11.24]
5595	hsa05165:K04371:[EC:2.7.11.24]
5595	hsa05167:K04371:[EC:2.7.11.24]
5595	hsa05170:K04371:[EC:2.7.11.24]
5595	hsa05200:K04371:[EC:2.7.11.24]
5595	hsa05203:K04371:[EC:2.7.11.24]
5595	hsa05205:K04371:[EC:2.7.11.24]
5595	hsa05210:K04371:[EC:2.7.11.24]
5595	hsa05211:K04371:[EC:2.7.11.24]
5595	hsa05212:K04371:[EC:2.7.11.24]
5595	hsa05213:K04371:[EC:2.7.11.24]
5595	hsa05214:K04371:[EC:2.7.11.24]
5595	hsa05215:K04371:[EC:2.7.11.24]
5595	hsa05216:K04371:[EC:2.7.11.24]
5595	hsa05218:K04371:[EC:2.7.11.24]
5595	hsa05219:K04371:[EC:2.7.11.24]
5595	hsa05220:K04371:[EC:2.7.11.24]
5595	hsa05221:K04371:[EC:2.7.11.24]
5595	hsa05223:K04371:[EC:2.7.11.24]
5595	hsa05224:K04371:[EC:2.7.11.24]
5595	hsa05225:K04371:[EC:2.7.11.24]
5595	hsa05226:K04371:[EC:2.7.11.24]
5595	hsa05230:K04371:[EC:2.7.11.24]
5595	hsa05231:K04371:[EC:2.7.11.24]
55964	hsa05100:K16938:
55967	hsa00190:K11352:
55967	hsa04714:K11352:
55967	hsa04723:K11352:
55967	hsa04932:K11352:
55967	hsa05010:K11352:
55967	hsa05012:K11352:
55967	hsa05016:K11352:
55968	hsa04141:K14012:
5596	hsa04657:K06855:[EC:2.7.11.24]
55970	hsa04010:K04347:
55970	hsa04014:K04347:
55970	hsa04062:K04347:
55970	hsa04151:K04347:
55970	hsa04371:K04347:
55970	hsa04713:K04347:
55970	hsa04723:K04347:
55970	hsa04724:K04347:
55970	hsa04725:K04347:
55970	hsa04726:K04347:
55970	hsa04727:K04347:
55970	hsa04728:K04347:
55970	hsa04810:K04347:
55970	hsa04926:K04347:
55970	hsa05032:K04347:
55970	hsa05034:K04347:
55970	hsa05163:K04347:
55970	hsa05167:K04347:
55970	hsa05170:K04347:
55970	hsa05200:K04347:
5597	hsa04657:K06855:[EC:2.7.11.24]
5598	hsa04010:K04464:[EC:2.7.11.24]
5598	hsa04540:K04464:[EC:2.7.11.24]
5598	hsa04657:K04464:[EC:2.7.11.24]
5598	hsa04722:K04464:[EC:2.7.11.24]
5598	hsa04912:K04464:[EC:2.7.11.24]
5598	hsa04921:K04464:[EC:2.7.11.24]
5598	hsa05206:K04464:[EC:2.7.11.24]
5598	hsa05418:K04464:[EC:2.7.11.24]
55998	hsa03008:K14284:
55998	hsa03013:K14284:
55998	hsa03015:K14284:
55998	hsa05164:K14284:
55998	hsa05168:K14284:
5599	hsa01522:K04440:[EC:2.7.11.24]
5599	hsa04010:K04440:[EC:2.7.11.24]
5599	hsa04012:K04440:[EC:2.7.11.24]
5599	hsa04014:K04440:[EC:2.7.11.24]
5599	hsa04024:K04440:[EC:2.7.11.24]
5599	hsa04068:K04440:[EC:2.7.11.24]
5599	hsa04071:K04440:[EC:2.7.11.24]
5599	hsa04137:K04440:[EC:2.7.11.24]
5599	hsa04140:K04440:[EC:2.7.11.24]
5599	hsa04141:K04440:[EC:2.7.11.24]
5599	hsa04210:K04440:[EC:2.7.11.24]
5599	hsa04215:K04440:[EC:2.7.11.24]
5599	hsa04217:K04440:[EC:2.7.11.24]
5599	hsa04310:K04440:[EC:2.7.11.24]
5599	hsa04380:K04440:[EC:2.7.11.24]
5599	hsa04510:K04440:[EC:2.7.11.24]
5599	hsa04530:K04440:[EC:2.7.11.24]
5599	hsa04620:K04440:[EC:2.7.11.24]
5599	hsa04621:K04440:[EC:2.7.11.24]
5599	hsa04622:K04440:[EC:2.7.11.24]
5599	hsa04625:K04440:[EC:2.7.11.24]
5599	hsa04657:K04440:[EC:2.7.11.24]
5599	hsa04658:K04440:[EC:2.7.11.24]
5599	hsa04659:K04440:[EC:2.7.11.24]
5599	hsa04664:K04440:[EC:2.7.11.24]
5599	hsa04668:K04440:[EC:2.7.11.24]
5599	hsa04722:K04440:[EC:2.7.11.24]
5599	hsa04723:K04440:[EC:2.7.11.24]
5599	hsa04728:K04440:[EC:2.7.11.24]
5599	hsa04750:K04440:[EC:2.7.11.24]
5599	hsa04910:K04440:[EC:2.7.11.24]
5599	hsa04912:K04440:[EC:2.7.11.24]
5599	hsa04914:K04440:[EC:2.7.11.24]
5599	hsa04917:K04440:[EC:2.7.11.24]
5599	hsa04920:K04440:[EC:2.7.11.24]
5599	hsa04926:K04440:[EC:2.7.11.24]
5599	hsa04930:K04440:[EC:2.7.11.24]
5599	hsa04931:K04440:[EC:2.7.11.24]
5599	hsa04932:K04440:[EC:2.7.11.24]
5599	hsa04933:K04440:[EC:2.7.11.24]
